10.146333855503276, 0
11.647857713051899, 0
13.56725893035026, 0
15.688578539831152, 0
18.141578771659546, 0
20.978119814535496, 0.05050505050504839
24.435015468706403, 0
28.255571834427496, 0
32.67349434310625, 0
37.782184655284524, 0
43.689648322760526, 0
50.520778191673784, 0
58.845883592927194, 0.7575757575757578
68.04677873643008, 4.494949494949495
78.68628719105868, 10.000000000000002
90.98934449043975, 15.050505050505052
105.98309380285048, 17.727272727272727
121.66719666286821, 17.525252525252526
142.74934773260173, 14.7979797979798
163.87437223135203, 10.606060606060606
189.49708062737744, 6.111111111111111
219.12604806567055, 2.525252525252526
255.23490290923016, 0.5050505050505052
293.006308961422, 0
341.28957958091667, 0
397.529246190582, 0
456.35834207182205, 0
531.5597034616849, 0.05050505050504839
614.6721455807515, 0
710.7796999891999, 0
821.914227851351, 0
957.3539978345455, 0
